year month day hour kwh cumulated_kwh
2015 5 11 13 NA 944290
2015 5 11 14 NA 944290
2015 5 11 15 NA 944290
2015 5 11 16 NA 944290
2015 5 11 17 2 944292
2015 5 11 18 3 944295
2015 5 11 19 6 944301
2015 5 11 20 9 944310
2015 5 11 21 10 944320
2015 5 11 22 9 944329
2015 5 11 23 9 944338
2015 5 12 0 7 944345
2015 5 12 1 8 944353
2015 5 12 2 9 944362
2015 5 12 3 11 944373
2015 5 12 4 9 944382
2015 5 12 5 12 944394
2015 5 12 6 10 944404
2015 5 12 7 10 944414
2015 5 12 8 9 944423
2015 5 12 9 7 944430
2015 5 12 10 8 944438
2015 5 12 11 14 944452
2015 5 12 12 12 944464
2015 5 12 13 14 944478
2015 5 12 14 13 944491
2015 5 12 15 11 944502
2015 5 12 16 14 944516
2015 5 12 17 9 944525
2015 5 12 18 11 944536
2015 5 12 19 9 944545
2015 5 12 20 7 944552
2015 5 12 21 7 944559
2015 5 12 22 7 944566
2015 5 12 23 6 944572
2015 5 13 0 8 944580
2015 5 13 1 9 944589
2015 5 13 2 9 944598
2015 5 13 3 10 944608
2015 5 13 4 9 944617
2015 5 13 5 10 944627
2015 5 13 6 11 944638
2015 5 13 7 12 944650
2015 5 13 8 19 944669
2015 5 13 9 15 944684
2015 5 13 10 21 944705
2015 5 13 11 17 944722
2015 5 13 12 13 944735
2015 5 13 13 13 944748
2015 5 13 14 14 944762
2015 5 13 15 17 944779
2015 5 13 16 15 944794
2015 5 13 17 15 944809
2015 5 13 18 11 944820
2015 5 13 19 14 944834
2015 5 13 20 13 944847
2015 5 13 21 14 944861
2015 5 13 22 14 944875
2015 5 13 23 13 944888
2015 5 14 0 14 944902
2015 5 14 1 18 944920
2015 5 14 2 17 944937
2015 5 14 3 21 944958
2015 5 14 4 29 944987
2015 5 14 5 37 945024
2015 5 14 6 36 945060
2015 5 14 7 36 945096
2015 5 14 8 30 945126
2015 5 14 9 31 945157
2015 5 14 10 23 945180
2015 5 14 11 19 945199
2015 5 14 12 14 945213
2015 5 14 13 7 945220
2015 5 14 14 8 945228
2015 5 14 15 5 945233
2015 5 14 16 7 945240
2015 5 14 17 9 945249
2015 5 14 18 10 945259
2015 5 14 19 16 945275
2015 5 14 20 23 945298
2015 5 14 21 36 945334
2015 5 14 22 39 945373
2015 5 14 23 53 945426
2015 5 15 0 58 945484
2015 5 15 1 56 945540
2015 5 15 2 60 945600
2015 5 15 3 89 945689
2015 5 15 4 105 945794
2015 5 15 5 114 945908
2015 5 15 6 121 946029
2015 5 15 7 116 946145
2015 5 15 8 114 946259
2015 5 15 9 111 946370
2015 5 15 10 110 946480
2015 5 15 11 113 946593
2015 5 15 12 118 946711
2015 5 15 13 117 946828
2015 5 15 14 119 946947
2015 5 15 15 113 947060
2015 5 15 16 102 947162
2015 5 15 17 101 947263
2015 5 15 18 97 947360
2015 5 15 19 88 947448
2015 5 15 20 86 947534
2015 5 15 21 82 947616
2015 5 15 22 66 947682
2015 5 15 23 53 947735
2015 5 16 0 38 947773
2015 5 16 1 31 947804
2015 5 16 2 32 947836
2015 5 16 3 43 947879
2015 5 16 4 50 947929
2015 5 16 5 44 947973
2015 5 16 6 46 948019
2015 5 16 7 53 948072
2015 5 16 8 57 948129
2015 5 16 9 51 948180
2015 5 16 10 43 948223
2015 5 16 11 42 948265
2015 5 16 12 36 948301
2015 5 16 13 43 948344
2015 5 16 14 38 948382
2015 5 16 15 33 948415
2015 5 16 16 26 948441
2015 5 16 17 24 948465
2015 5 16 18 27 948492
2015 5 16 19 27 948519
2015 5 16 20 27 948546
2015 5 16 21 26 948572
2015 5 16 22 17 948589
2015 5 16 23 15 948604
2015 5 17 0 16 948620
2015 5 17 1 13 948633
2015 5 17 2 13 948646
2015 5 17 3 11 948657
2015 5 17 4 13 948670
2015 5 17 5 14 948684
2015 5 17 6 15 948699
2015 5 17 7 21 948720
2015 5 17 8 22 948742
2015 5 17 9 23 948765
2015 5 17 10 29 948794
2015 5 17 11 30 948824
2015 5 17 12 27 948851
2015 5 17 13 25 948876
2015 5 17 14 24 948900
2015 5 17 15 27 948927
2015 5 17 16 24 948951
2015 5 17 17 20 948971
2015 5 17 18 21 948992
2015 5 17 19 17 949009
2015 5 17 20 22 949031
2015 5 17 21 26 949057
2015 5 17 22 26 949083
2015 5 17 23 24 949107
2015 5 18 0 23 949130
2015 5 18 1 29 949159
2015 5 18 2 40 949199
2015 5 18 3 64 949263
2015 5 18 4 94 949357
2015 5 18 5 98 949455
2015 5 18 6 100 949555
2015 5 18 7 98 949653
2015 5 18 8 88 949741
2015 5 18 9 82 949823
2015 5 18 10 76 949899
2015 5 18 11 62 949961
2015 5 18 12 53 950014
2015 5 18 13 54 950068
2015 5 18 14 64 950132
2015 5 18 15 64 950196
2015 5 18 16 72 950268
2015 5 18 17 94 950362
2015 5 18 18 98 950460
2015 5 18 19 94 950554
2015 5 18 20 97 950651
2015 5 18 21 98 950749
2015 5 18 22 82 950831
2015 5 18 23 76 950907
2015 5 19 0 69 950976
2015 5 19 1 63 951039
2015 5 19 2 58 951097
2015 5 19 3 55 951152
2015 5 19 4 65 951217
2015 5 19 5 71 951288
2015 5 19 6 61 951349
2015 5 19 7 63 951412
2015 5 19 8 65 951477
2015 5 19 9 60 951537
2015 5 19 10 58 951595
2015 5 19 11 57 951652
2015 5 19 12 62 951714
2015 5 19 13 63 951777
2015 5 19 14 69 951846
2015 5 19 15 85 951931
2015 5 19 16 93 952024
2015 5 19 17 104 952128
2015 5 19 18 101 952229
2015 5 19 19 104 952333
2015 5 19 20 110 952443
2015 5 19 21 105 952548
2015 5 19 22 102 952650
2015 5 19 23 97 952747
2015 5 20 0 92 952839
2015 5 20 1 82 952921
2015 5 20 2 88 953009
2015 5 20 3 101 953110
2015 5 20 4 110 953220
2015 5 20 5 112 953332
2015 5 20 6 113 953445
2015 5 20 7 111 953556
2015 5 20 8 112 953668
2015 5 20 9 108 953776
2015 5 20 10 108 953884
2015 5 20 11 100 953984
2015 5 20 12 94 954078
2015 5 20 13 85 954163
2015 5 20 14 86 954249
2015 5 20 15 87 954336
2015 5 20 16 93 954429
2015 5 20 17 99 954528
2015 5 20 18 105 954633
2015 5 20 19 105 954738
2015 5 20 20 105 954843
2015 5 20 21 99 954942
2015 5 20 22 86 955028
2015 5 20 23 84 955112
2015 5 21 0 83 955195
2015 5 21 1 73 955268
2015 5 21 2 74 955342
2015 5 21 3 71 955413
2015 5 21 4 69 955482
2015 5 21 5 75 955557
2015 5 21 6 75 955632
2015 5 21 7 68 955700
2015 5 21 8 64 955764
2015 5 21 9 56 955820
2015 5 21 10 49 955869
2015 5 21 11 40 955909
2015 5 21 12 33 955942
2015 5 21 13 11 955953
2015 5 21 14 25 955978
2015 5 21 15 24 956002
2015 5 21 16 35 956037
2015 5 21 17 38 956075
2015 5 21 18 40 956115
2015 5 21 19 37 956152
2015 5 21 20 32 956184
2015 5 21 21 31 956215
2015 5 21 22 26 956241
2015 5 21 23 21 956262
2015 5 22 0 17 956279
2015 5 22 1 12 956291
2015 5 22 2 11 956302
2015 5 22 3 11 956313
2015 5 22 4 12 956325
2015 5 22 5 16 956341
2015 5 22 6 20 956361
2015 5 22 7 19 956380
2015 5 22 8 17 956397
2015 5 22 9 19 956416
2015 5 22 10 15 956431
2015 5 22 11 14 956445
2015 5 22 12 10 956455
2015 5 22 13 7 956462
2015 5 22 14 5 956467
2015 5 22 15 6 956473
2015 5 22 16 7 956480
2015 5 22 17 9 956489
2015 5 22 18 12 956501
2015 5 22 19 11 956512
2015 5 22 20 13 956525
2015 5 22 21 19 956544
2015 5 22 22 26 956570
2015 5 22 23 24 956594
2015 5 23 0 21 956615
2015 5 23 1 20 956635
2015 5 23 2 21 956656
2015 5 23 3 17 956673
2015 5 23 4 15 956688
2015 5 23 5 18 956706
2015 5 23 6 26 956732
2015 5 23 7 25 956757
2015 5 23 8 26 956783
2015 5 23 9 25 956808
2015 5 23 10 25 956833
2015 5 23 11 31 956864
2015 5 23 12 23 956887
2015 5 23 13 22 956909
2015 5 23 14 23 956932
2015 5 23 15 17 956949
2015 5 23 16 18 956967
2015 5 23 17 15 956982
2015 5 23 18 18 957000
2015 5 23 19 22 957022
2015 5 23 20 30 957052
2015 5 23 21 31 957083
2015 5 23 22 27 957110
2015 5 23 23 28 957138
2015 5 24 0 25 957163
2015 5 24 1 20 957183
2015 5 24 2 15 957198
2015 5 24 3 18 957216
2015 5 24 4 25 957241
2015 5 24 5 25 957266
2015 5 24 6 23 957289
2015 5 24 7 21 957310
2015 5 24 8 25 957335
2015 5 24 9 28 957363
2015 5 24 10 36 957399
2015 5 24 11 39 957438
2015 5 24 12 30 957468
2015 5 24 13 28 957496
2015 5 24 14 21 957517
2015 5 24 15 20 957537
2015 5 24 16 23 957560
2015 5 24 17 22 957582
2015 5 24 18 18 957600
2015 5 24 19 19 957619
2015 5 24 20 18 957637
2015 5 24 21 19 957656
2015 5 24 22 19 957675
2015 5 24 23 18 957693
2015 5 25 0 18 957711
2015 5 25 1 15 957726
2015 5 25 2 12 957738
2015 5 25 3 12 957750
2015 5 25 4 9 957759
2015 5 25 5 9 957768
2015 5 25 6 8 957776
2015 5 25 7 8 957784
2015 5 25 8 8 957792
2015 5 25 9 10 957802
2015 5 25 10 9 957811
2015 5 25 11 9 957820
2015 5 25 12 7 957827
2015 5 25 13 5 957832
2015 5 25 14 3 957835
2015 5 25 15 3 957838
2015 5 25 16 4 957842
2015 5 25 17 3 957845
2015 5 25 18 3 957848
2015 5 25 19 2 957850
2015 5 25 20 2 957852
2015 5 25 21 2 957854
2015 5 25 22 1 957855
2015 5 25 23 2 957857
2015 5 26 0 2 957859
2015 5 26 1 3 957862
2015 5 26 2 3 957865
2015 5 26 3 4 957869
2015 5 26 4 5 957874
2015 5 26 5 7 957881
2015 5 26 6 7 957888
2015 5 26 7 10 957898
2015 5 26 8 12 957910
2015 5 26 9 14 957924
2015 5 26 10 29 957953
2015 5 26 11 37 957990
2015 5 26 12 52 958042
2015 5 26 13 51 958093
2015 5 26 14 57 958150
2015 5 26 15 64 958214
2015 5 26 16 69 958283
2015 5 26 17 67 958350
2015 5 26 18 58 958408
2015 5 26 19 59 958467
2015 5 26 20 60 958527
2015 5 26 21 53 958580
2015 5 26 22 41 958621
2015 5 26 23 52 958673
2015 5 27 0 50 958723
2015 5 27 1 50 958773
2015 5 27 2 47 958820
2015 5 27 3 39 958859
2015 5 27 4 38 958897
2015 5 27 5 37 958934
2015 5 27 6 36 958970
2015 5 27 7 32 959002
2015 5 27 8 29 959031
2015 5 27 9 30 959061
2015 5 27 10 24 959085
2015 5 27 11 24 959109
2015 5 27 12 24 959133
2015 5 27 13 24 959157
2015 5 27 14 27 959184
2015 5 27 15 22 959206
2015 5 27 16 20 959226
2015 5 27 17 16 959242
2015 5 27 18 18 959260
2015 5 27 19 18 959278
2015 5 27 20 15 959293
2015 5 27 21 15 959308
2015 5 27 22 16 959324
2015 5 27 23 16 959340
2015 5 28 0 13 959353
2015 5 28 1 12 959365
2015 5 28 2 13 959378
2015 5 28 3 11 959389
2015 5 28 4 9 959398
2015 5 28 5 8 959406
2015 5 28 6 6 959412
2015 5 28 7 4 959416
2015 5 28 8 5 959421
2015 5 28 9 6 959427
2015 5 28 10 7 959434
2015 5 28 11 4 959438
2015 5 28 12 5 959443
2015 5 28 13 7 959450
2015 5 28 14 6 959456
2015 5 28 15 5 959461
2015 5 28 16 5 959466
2015 5 28 17 6 959472
2015 5 28 18 4 959476
2015 5 28 19 6 959482
2015 5 28 20 7 959489
2015 5 28 21 7 959496
2015 5 28 22 8 959504
2015 5 28 23 7 959511
2015 5 29 0 7 959518
2015 5 29 1 8 959526
2015 5 29 2 9 959535
2015 5 29 3 13 959548
2015 5 29 4 13 959561
2015 5 29 5 12 959573
2015 5 29 6 8 959581
2015 5 29 7 8 959589
2015 5 29 8 9 959598
2015 5 29 9 9 959607
2015 5 29 10 7 959614
2015 5 29 11 11 959625
2015 5 29 12 6 959631
2015 5 29 13 8 959639
2015 5 29 14 8 959647
2015 5 29 15 7 959654
2015 5 29 16 5 959659
2015 5 29 17 6 959665
2015 5 29 18 5 959670
2015 5 29 19 5 959675
2015 5 29 20 3 959678
2015 5 29 21 4 959682
2015 5 29 22 5 959687
2015 5 29 23 5 959692
2015 5 30 0 6 959698
2015 5 30 1 9 959707
2015 5 30 2 9 959716
2015 5 30 3 11 959727
2015 5 30 4 13 959740
2015 5 30 5 15 959755
2015 5 30 6 13 959768
2015 5 30 7 12 959780
2015 5 30 8 13 959793
2015 5 30 9 10 959803
2015 5 30 10 10 959813
2015 5 30 11 11 959824
2015 5 30 12 12 959836
2015 5 30 13 12 959848
2015 5 30 14 16 959864
2015 5 30 15 14 959878
2015 5 30 16 19 959897
2015 5 30 17 20 959917
2015 5 30 18 20 959937
2015 5 30 19 19 959956
2015 5 30 20 19 959975
2015 5 30 21 20 959995
2015 5 30 22 21 960016
2015 5 30 23 20 960036
2015 5 31 0 18 960054
2015 5 31 1 18 960072
2015 5 31 2 17 960089
2015 5 31 3 18 960107
2015 5 31 4 19 960126
2015 5 31 5 18 960144
2015 5 31 6 15 960159
2015 5 31 7 16 960175
2015 5 31 8 11 960186
2015 5 31 9 9 960195
2015 5 31 10 9 960204
2015 5 31 11 8 960212
2015 5 31 12 6 960218
2015 5 31 13 8 960226
2015 5 31 14 8 960234
2015 5 31 15 10 960244
2015 5 31 16 11 960255
2015 5 31 17 10 960265
2015 5 31 18 8 960273
2015 5 31 19 9 960282
2015 5 31 20 6 960288
2015 5 31 21 2 960290
2015 5 31 22 2 960292
2015 5 31 23 3 960295
2015 6 1 0 2 960297
2015 6 1 1 3 960300
2015 6 1 2 3 960303
2015 6 1 3 5 960308
2015 6 1 4 7 960315
2015 6 1 5 9 960324
2015 6 1 6 12 960336
2015 6 1 7 9 960345
2015 6 1 8 9 960354
2015 6 1 9 5 960359
2015 6 1 10 5 960364
2015 6 1 11 4 960368
2015 6 1 12 3 960371
2015 6 1 13 2 960373
2015 6 1 14 5 960378
2015 6 1 15 5 960383
2015 6 1 16 3 960386
2015 6 1 17 3 960389
2015 6 1 18 3 960392
2015 6 1 19 5 960397
2015 6 1 20 6 960403
2015 6 1 21 8 960411
2015 6 1 22 12 960423
2015 6 1 23 13 960436
2015 6 2 0 21 960457
2015 6 2 1 35 960492
2015 6 2 2 45 960537
2015 6 2 3 56 960593
2015 6 2 4 61 960654
2015 6 2 5 70 960724
2015 6 2 6 70 960794
2015 6 2 7 78 960872
2015 6 2 8 80 960952
2015 6 2 9 89 961041
2015 6 2 10 39 961080
2015 6 2 11 NA 961080
2015 6 2 12 NA 961080
2015 6 2 13 85 961165
2015 6 2 14 112 961277
2015 6 2 15 109 961386
2015 6 2 16 115 961501
2015 6 2 17 109 961610
2015 6 2 18 111 961721
2015 6 2 19 113 961834
2015 6 2 20 113 961947
2015 6 2 21 113 962060
2015 6 2 22 114 962174
2015 6 2 23 104 962278
2015 6 3 0 102 962380
2015 6 3 1 104 962484
2015 6 3 2 97 962581
2015 6 3 3 101 962682
2015 6 3 4 101 962783
2015 6 3 5 103 962886
2015 6 3 6 109 962995
2015 6 3 7 103 963098
2015 6 3 8 101 963199
2015 6 3 9 91 963290
2015 6 3 10 84 963374
2015 6 3 11 79 963453
2015 6 3 12 87 963540
2015 6 3 13 85 963625
2015 6 3 14 78 963703
2015 6 3 15 70 963773
2015 6 3 16 68 963841
2015 6 3 17 68 963909
2015 6 3 18 59 963968
2015 6 3 19 69 964037
2015 6 3 20 63 964100
2015 6 3 21 61 964161
2015 6 3 22 58 964219
2015 6 3 23 60 964279
2015 6 4 0 66 964345
2015 6 4 1 77 964422
2015 6 4 2 82 964504
2015 6 4 3 87 964591
2015 6 4 4 78 964669
2015 6 4 5 80 964749
2015 6 4 6 70 964819
2015 6 4 7 74 964893
2015 6 4 8 74 964967
2015 6 4 9 68 965035
2015 6 4 10 71 965106
2015 6 4 11 62 965168
2015 6 4 12 64 965232
2015 6 4 13 58 965290
2015 6 4 14 61 965351
2015 6 4 15 60 965411
2015 6 4 16 39 965450
2015 6 4 17 40 965490
2015 6 4 18 48 965538
2015 6 4 19 42 965580
2015 6 4 20 36 965616
2015 6 4 21 39 965655
2015 6 4 22 37 965692
2015 6 4 23 38 965730
2015 6 5 0 27 965757
2015 6 5 1 29 965786
2015 6 5 2 26 965812
2015 6 5 3 26 965838
2015 6 5 4 26 965864
2015 6 5 5 27 965891
2015 6 5 6 23 965914
2015 6 5 7 32 965946
2015 6 5 8 22 965968
2015 6 5 9 18 965986
2015 6 5 10 17 966003
2015 6 5 11 15 966018
2015 6 5 12 7 966025
2015 6 5 13 13 966038
2015 6 5 14 9 966047
2015 6 5 15 12 966059
2015 6 5 16 15 966074
2015 6 5 17 10 966084
2015 6 5 18 11 966095
2015 6 5 19 15 966110
2015 6 5 20 10 966120
2015 6 5 21 7 966127
2015 6 5 22 5 966132
2015 6 5 23 4 966136
2015 6 6 0 2 966138
2015 6 6 1 1 966139
2015 6 6 2 2 966141
2015 6 6 3 2 966143
2015 6 6 4 2 966145
2015 6 6 5 4 966149
2015 6 6 6 5 966154
2015 6 6 7 3 966157
2015 6 6 8 3 966160
2015 6 6 9 2 966162
2015 6 6 10 2 966164
2015 6 6 11 3 966167
2015 6 6 12 2 966169
2015 6 6 13 1 966170
2015 6 6 14 1 966171
2015 6 6 15 2 966173
2015 6 6 16 5 966178
2015 6 6 17 7 966185
2015 6 6 18 5 966190
2015 6 6 19 7 966197
2015 6 6 20 13 966210
2015 6 6 21 17 966227
2015 6 6 22 28 966255
2015 6 6 23 35 966290
2015 6 7 0 40 966330
2015 6 7 1 48 966378
2015 6 7 2 50 966428
2015 6 7 3 51 966479
2015 6 7 4 49 966528
2015 6 7 5 43 966571
2015 6 7 6 55 966626
2015 6 7 7 56 966682
2015 6 7 8 71 966753
2015 6 7 9 73 966826
2015 6 7 10 71 966897
2015 6 7 11 86 966983
2015 6 7 12 82 967065
2015 6 7 13 82 967147
2015 6 7 14 76 967223
2015 6 7 15 64 967287
2015 6 7 16 65 967352
2015 6 7 17 62 967414
2015 6 7 18 66 967480
2015 6 7 19 71 967551
2015 6 7 20 73 967624
2015 6 7 21 70 967694
2015 6 7 22 75 967769
2015 6 7 23 68 967837
2015 6 8 0 51 967888
2015 6 8 1 54 967942
2015 6 8 2 55 967997
2015 6 8 3 51 968048
2015 6 8 4 62 968110
2015 6 8 5 54 968164
2015 6 8 6 59 968223
2015 6 8 7 56 968279
2015 6 8 8 49 968328
2015 6 8 9 47 968375
2015 6 8 10 35 968410
2015 6 8 11 27 968437
2015 6 8 12 24 968461
2015 6 8 13 19 968480
2015 6 8 14 15 968495
2015 6 8 15 15 968510
2015 6 8 16 10 968520
2015 6 8 17 16 968536
2015 6 8 18 21 968557
2015 6 8 19 30 968587
2015 6 8 20 39 968626
2015 6 8 21 44 968670
2015 6 8 22 51 968721
2015 6 8 23 44 968765
2015 6 9 0 43 968808
2015 6 9 1 49 968857
2015 6 9 2 46 968903
2015 6 9 3 36 968939
2015 6 9 4 35 968974
2015 6 9 5 34 969008
2015 6 9 6 37 969045
2015 6 9 7 32 969077
2015 6 9 8 28 969105
2015 6 9 9 28 969133
2015 6 9 10 26 969159
2015 6 9 11 28 969187
2015 6 9 12 24 969211
2015 6 9 13 33 969244
2015 6 9 14 37 969281
2015 6 9 15 48 969329
2015 6 9 16 46 969375
2015 6 9 17 51 969426
2015 6 9 18 52 969478
2015 6 9 19 56 969534
2015 6 9 20 61 969595
2015 6 9 21 53 969648
2015 6 9 22 57 969705
2015 6 9 23 56 969761
2015 6 10 0 38 969799
2015 6 10 1 37 969836
2015 6 10 2 35 969871
2015 6 10 3 34 969905
2015 6 10 4 30 969935
2015 6 10 5 27 969962
2015 6 10 6 21 969983
2015 6 10 7 21 970004
2015 6 10 8 16 970020
2015 6 10 9 15 970035
2015 6 10 10 13 970048
2015 6 10 11 11 970059
2015 6 10 12 14 970073
2015 6 10 13 28 970101
2015 6 10 14 43 970144
2015 6 10 15 45 970189
2015 6 10 16 46 970235
2015 6 10 17 43 970278
2015 6 10 18 35 970313
2015 6 10 19 30 970343
2015 6 10 20 25 970368
2015 6 10 21 24 970392
2015 6 10 22 22 970414
2015 6 10 23 21 970435
2015 6 11 0 18 970453
2015 6 11 1 10 970463
2015 6 11 2 5 970468
2015 6 11 3 4 970472
2015 6 11 4 3 970475
2015 6 11 5 5 970480
2015 6 11 6 3 970483
2015 6 11 7 1 970484
2015 6 11 8 1 970485
2015 6 11 9 1 970486
2015 6 11 10 NA 970486
2015 6 11 11 NA 970486
2015 6 11 12 NA 970486
2015 6 11 13 NA 970486
2015 6 11 14 NA 970486
2015 6 11 15 NA 970486
2015 6 11 16 NA 970486
2015 6 11 17 NA 970486
2015 6 11 18 NA 970486
2015 6 11 19 NA 970486
2015 6 11 20 NA 970486
2015 6 11 21 NA 970486
2015 6 11 22 NA 970486
2015 6 11 23 NA 970486
2015 6 12 0 NA 970486
2015 6 12 1 NA 970486
2015 6 12 2 NA 970486
2015 6 12 3 NA 970486
2015 6 12 4 NA 970486
2015 6 12 5 NA 970486
2015 6 12 6 NA 970486
2015 6 12 7 NA 970486
2015 6 12 8 NA 970486
2015 6 12 9 NA 970486
2015 6 12 10 NA 970486
2015 6 12 11 NA 970486
2015 6 12 12 NA 970486
2015 6 12 13 NA 970486
2015 6 12 14 NA 970486
2015 6 12 15 NA 970486
2015 6 12 16 NA 970486
2015 6 12 17 NA 970486
2015 6 12 18 NA 970486
2015 6 12 19 NA 970486
2015 6 12 20 NA 970486
2015 6 12 21 NA 970486
2015 6 12 22 NA 970486
2015 6 12 23 NA 970486
2015 6 13 0 NA 970486
2015 6 13 1 NA 970486
2015 6 13 2 NA 970486
2015 6 13 3 NA 970486
2015 6 13 4 NA 970486
2015 6 13 5 NA 970486
2015 6 13 6 NA 970486
2015 6 13 7 NA 970486
2015 6 13 8 NA 970486
2015 6 13 9 NA 970486
2015 6 13 10 NA 970486
2015 6 13 11 NA 970486
2015 6 13 12 NA 970486
2015 6 13 13 NA 970486
2015 6 13 14 NA 970486
2015 6 13 15 NA 970486
2015 6 13 16 NA 970486
2015 6 13 17 NA 970486
2015 6 13 18 NA 970486
2015 6 13 19 NA 970486
2015 6 13 20 NA 970486
2015 6 13 21 NA 970486
2015 6 13 22 NA 970486
2015 6 13 23 NA 970486
2015 6 14 0 NA 970486
2015 6 14 1 NA 970486
2015 6 14 2 NA 970486
2015 6 14 3 NA 970486
2015 6 14 4 NA 970486
2015 6 14 5 NA 970486
2015 6 14 6 NA 970486
2015 6 14 7 NA 970486
2015 6 14 8 NA 970486
2015 6 14 9 NA 970486
2015 6 14 10 NA 970486
2015 6 14 11 NA 970486
2015 6 14 12 NA 970486
2015 6 14 13 NA 970486
2015 6 14 14 NA 970486
2015 6 14 15 NA 970486
2015 6 14 16 NA 970486
2015 6 14 17 1 970487
2015 6 14 18 NA 970487
2015 6 14 19 1 970488
2015 6 14 20 1 970489
2015 6 14 21 1 970490
2015 6 14 22 1 970491
2015 6 14 23 NA 970491
2015 6 15 0 NA 970491
2015 6 15 1 NA 970491
2015 6 15 2 1 970492
2015 6 15 3 NA 970492
2015 6 15 4 NA 970492
2015 6 15 5 NA 970492
2015 6 15 6 NA 970492
2015 6 15 7 NA 970492
2015 6 15 8 NA 970492
2015 6 15 9 NA 970492
2015 6 15 10 1 970493
2015 6 15 11 NA 970493
2015 6 15 12 NA 970493
2015 6 15 13 NA 970493
2015 6 15 14 NA 970493
2015 6 15 15 NA 970493
2015 6 15 16 NA 970493
2015 6 15 17 NA 970493
2015 6 15 18 NA 970493
2015 6 15 19 NA 970493
2015 6 15 20 NA 970493
2015 6 15 21 NA 970493
2015 6 15 22 NA 970493
2015 6 15 23 NA 970493
2015 6 16 0 NA 970493
2015 6 16 1 NA 970493
2015 6 16 2 NA 970493
2015 6 16 3 NA 970493
2015 6 16 4 NA 970493
2015 6 16 5 NA 970493
2015 6 16 6 NA 970493
2015 6 16 7 NA 970493
2015 6 16 8 NA 970493
2015 6 16 9 NA 970493
2015 6 16 10 1 970494
2015 6 16 11 3 970497
2015 6 16 12 4 970501
2015 6 16 13 8 970509
2015 6 16 14 9 970518
2015 6 16 15 9 970527
2015 6 16 16 5 970532
2015 6 16 17 7 970539
2015 6 16 18 4 970543
2015 6 16 19 3 970546
2015 6 16 20 3 970549
2015 6 16 21 2 970551
2015 6 16 22 1 970552
2015 6 16 23 1 970553
2015 6 17 0 1 970554
2015 6 17 1 1 970555
2015 6 17 2 NA 970555
2015 6 17 3 NA 970555
2015 6 17 4 NA 970555
2015 6 17 5 NA 970555
2015 6 17 6 NA 970555
2015 6 17 7 NA 970555
2015 6 17 8 NA 970555
2015 6 17 9 NA 970555
2015 6 17 10 NA 970555
2015 6 17 11 NA 970555
2015 6 17 12 NA 970555
2015 6 17 13 NA 970555
2015 6 17 14 NA 970555
2015 6 17 15 NA 970555
2015 6 17 16 NA 970555
2015 6 17 17 NA 970555
2015 6 17 18 NA 970555
2015 6 17 19 NA 970555
2015 6 17 20 NA 970555
2015 6 17 21 NA 970555
2015 6 17 22 NA 970555
2015 6 17 23 NA 970555
2015 6 18 0 NA 970555
2015 6 18 1 NA 970555
2015 6 18 2 NA 970555
2015 6 18 3 NA 970555
2015 6 18 4 NA 970555
2015 6 18 5 1 970556
2015 6 18 6 NA 970556
2015 6 18 7 NA 970556
2015 6 18 8 NA 970556
2015 6 18 9 1 970557
2015 6 18 10 3 970560
2015 6 18 11 5 970565
2015 6 18 12 9 970574
2015 6 18 13 15 970589
2015 6 18 14 14 970603
2015 6 18 15 9 970612
2015 6 18 16 7 970619
2015 6 18 17 1 970620
2015 6 18 18 NA 970620
2015 6 18 19 NA 970620
2015 6 18 20 NA 970620
2015 6 18 21 NA 970620
2015 6 18 22 NA 970620
2015 6 18 23 NA 970620
2015 6 19 0 NA 970620
2015 6 19 1 NA 970620
2015 6 19 2 NA 970620
2015 6 19 3 NA 970620
2015 6 19 4 NA 970620
2015 6 19 5 NA 970620
2015 6 19 6 NA 970620
2015 6 19 7 NA 970620
2015 6 19 8 NA 970620
2015 6 19 9 19 970639
2015 6 19 10 22 970661
2015 6 19 11 24 970685
2015 6 19 12 23 970708
2015 6 19 13 18 970726
2015 6 19 14 16 970742
2015 6 19 15 21 970763
2015 6 19 16 18 970781
2015 6 19 17 21 970802
2015 6 19 18 21 970823
2015 6 19 19 20 970843
2015 6 19 20 17 970860
2015 6 19 21 21 970881
2015 6 19 22 19 970900
2015 6 19 23 25 970925
2015 6 20 0 23 970948
2015 6 20 1 21 970969
2015 6 20 2 24 970993
2015 6 20 3 24 971017
2015 6 20 4 22 971039
2015 6 20 5 23 971062
2015 6 20 6 25 971087
2015 6 20 7 23 971110
2015 6 20 8 19 971129
2015 6 20 9 16 971145
2015 6 20 10 21 971166
2015 6 20 11 28 971194
2015 6 20 12 25 971219
2015 6 20 13 23 971242
2015 6 20 14 23 971265
2015 6 20 15 27 971292
2015 6 20 16 38 971330
2015 6 20 17 30 971360
2015 6 20 18 27 971387
2015 6 20 19 29 971416
2015 6 20 20 24 971440
2015 6 20 21 21 971461
2015 6 20 22 16 971477
2015 6 20 23 9 971486
2015 6 21 0 10 971496
2015 6 21 1 10 971506
2015 6 21 2 6 971512
2015 6 21 3 8 971520
2015 6 21 4 8 971528
2015 6 21 5 8 971536
2015 6 21 6 10 971546
2015 6 21 7 12 971558
2015 6 21 8 15 971573
2015 6 21 9 12 971585
2015 6 21 10 8 971593
2015 6 21 11 7 971600
2015 6 21 12 3 971603
2015 6 21 13 4 971607
2015 6 21 14 3 971610
2015 6 21 15 5 971615
