year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 9 20 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 13 NA 240 NA 240 240 360 480 NA NA 600 480 480 600 480 NA NA
2015 9 20 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 17 NA 120 NA 240 240 360 360 NA NA 360 360 360 480 360 NA NA
2015 9 20 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 21 NA 360 NA 480 480 600 600 NA NA 480 480 240 480 600 NA NA
2015 9 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 20 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 9 NA NA NA 120 NA 240 240 NA NA 120 120 NA 120 120 NA NA
2015 9 21 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 21 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 17 NA NA NA NA NA NA NA NA 4320 4440 4560 3600 4440 4560 NA NA
2015 9 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 21 NA NA NA NA NA NA NA NA 6120 6600 6720 5280 6240 6360 NA NA
2015 9 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 9 NA NA NA NA NA NA NA NA 8400 9120 8640 6840 8880 8880 NA NA
2015 9 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 13 NA 2400 2880 2760 2520 2880 3120 NA 3600 3720 4080 2760 3480 3240 NA NA
2015 9 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 17 NA 1920 2400 2400 2040 2280 2400 NA 2760 2880 3360 2280 3120 2640 NA NA
2015 9 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 21 NA 960 1200 1440 1440 1800 1920 NA 2160 2160 2160 1680 2160 2160 NA NA
2015 9 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 9 NA 1920 3240 3840 3480 4320 5040 NA 5400 5280 5160 3360 4200 3600 NA NA
2015 9 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 13 NA 3360 4440 4680 4440 5520 6240 NA 6960 6480 6600 4080 5280 4680 NA NA
2015 9 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 17 NA 7800 8880 8400 7560 9120 9240 NA 9960 10320 10200 9240 11040 10800 NA NA
2015 9 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 21 NA NA NA NA NA NA NA NA NA NA 8280 6600 NA 6960 NA NA
2015 9 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 9 NA NA NA NA NA NA NA NA NA NA 6480 4920 NA 5640 NA NA
2015 9 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 13 NA NA NA NA NA NA NA NA NA NA 6840 4680 NA 6720 NA NA
2015 9 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 17 NA NA NA NA NA NA NA NA NA NA 4680 3480 NA 4440 NA NA
2015 9 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 21 NA NA NA NA NA NA NA NA NA NA 5400 3120 NA 4800 NA NA
2015 9 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 9 NA NA NA NA NA NA NA NA NA NA 3120 2160 NA 2160 NA NA
2015 9 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 13 NA NA NA NA NA NA NA NA NA NA 2280 1560 NA 2160 NA NA
2015 9 27 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 17 NA NA NA NA NA NA NA NA NA NA 1320 960 NA 1320 NA NA
2015 9 27 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 21 NA NA NA NA NA NA NA NA NA NA 1200 840 NA 1440 NA NA
2015 9 27 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 27 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 9 NA NA NA NA NA NA NA NA NA NA 600 360 NA 480 NA NA
2015 9 28 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 17 NA 240 480 480 360 480 600 NA 600 480 360 240 480 600 NA NA
2015 9 28 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 21 NA 240 480 480 240 360 480 NA 600 480 360 240 480 600 NA NA
2015 9 28 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 28 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 9 NA 840 960 840 600 600 840 NA 960 840 720 360 480 480 NA NA
2015 9 29 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 13 NA 120 240 360 360 360 480 NA 480 480 360 240 360 240 NA NA
2015 9 29 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 17 NA 840 1200 1080 720 600 720 NA 600 360 120 120 240 360 NA NA
2015 9 29 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 29 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 9 NA 1080 1320 1320 1080 960 1080 NA 1080 840 720 480 960 1200 NA NA
2015 9 30 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 13 NA NA 120 120 120 240 360 NA 360 240 NA NA NA NA NA NA
2015 9 30 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 21 NA NA NA NA NA 120 120 NA 240 120 240 NA 120 120 NA NA
2015 9 30 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 9 30 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 9 NA NA NA NA NA 120 NA NA 120 120 120 NA NA NA NA NA
2015 10 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 17 NA 120 240 480 240 360 360 240 240 360 240 240 360 480 NA NA
2015 10 1 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 21 NA NA NA 120 120 240 240 120 120 240 240 240 240 480 NA NA
2015 10 1 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 1 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 9 NA NA 120 120 NA 120 120 NA NA NA 120 NA 120 240 NA NA
2015 10 2 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 13 NA NA 120 NA NA 120 NA NA 120 120 NA NA NA 120 NA NA
2015 10 2 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 17 NA 120 120 120 120 120 NA NA NA 120 NA NA 120 120 NA NA
2015 10 2 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 21 NA NA NA NA NA NA NA NA NA NA NA NA NA 120 NA NA
2015 10 2 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 2 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 9 NA NA NA 120 NA 240 240 120 240 360 480 240 360 360 NA NA
2015 10 3 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 13 NA NA NA 120 120 120 120 120 120 NA NA 120 NA 120 NA NA
2015 10 3 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 21 NA NA 120 120 120 240 240 120 120 120 120 120 240 240 NA NA
2015 10 3 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 3 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 4 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 10 4 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
