year month day hour T01 T02 T03 T04 T05 T06 T07 T08 T09 T10 T11 T12 T13 T14 T15 T16
2015 6 14 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 9 NA 653 293 336 348 378 403 653 512 458 366 342 329 311 NA NA
2015 6 14 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 13 NA 695 726 756 787 830 866 1116 909 848 744 726 726 744 NA NA
2015 6 14 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 17 NA 677 726 763 732 744 903 1312 1055 988 885 872 903 1013 NA NA
2015 6 14 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 21 NA 439 598 726 738 738 811 1122 811 763 708 659 628 677 NA NA
2015 6 14 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 14 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 9 NA 372 549 689 665 622 671 903 641 604 580 573 580 610 NA NA
2015 6 15 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 13 NA 1586 366 384 360 409 549 799 567 555 549 555 586 634 NA NA
2015 6 15 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 17 NA 769 250 268 262 275 354 622 378 384 360 384 866 470 NA NA
2015 6 15 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 21 NA 305 323 366 348 354 476 817 531 488 433 378 372 439 NA NA
2015 6 15 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 15 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 9 NA 647 732 756 628 580 726 1092 756 720 738 750 726 732 NA NA
2015 6 16 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 13 NA 1324 1739 1842 1714 1537 1568 2068 1495 1354 1336 1269 1025 1177 NA NA
2015 6 16 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 17 NA 1049 1342 1434 1427 1232 1366 1879 1244 958 842 750 769 1055 NA NA
2015 6 16 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 21 NA 677 872 939 817 689 817 1336 964 927 872 878 811 811 NA NA
2015 6 16 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 16 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 9 NA 714 268 268 226 214 244 451 329 580 268 287 549 281 NA NA
2015 6 17 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 13 NA 647 250 281 275 262 317 555 342 336 366 439 695 378 NA NA
2015 6 17 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 17 NA 268 256 281 275 262 299 604 329 311 299 293 366 348 NA NA
2015 6 17 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 21 NA 329 317 329 317 305 336 659 421 317 287 268 262 287 NA NA
2015 6 17 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 17 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 9 NA 580 732 775 848 909 1000 1488 1147 1013 933 903 878 885 NA NA
2015 6 18 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 13 NA 1598 2129 2251 2318 2361 2495 3257 2782 2641 2489 2477 2300 1989 NA NA
2015 6 18 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 18 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 13 NA 1830 2080 2220 2233 2190 2294 NA 2367 2208 2233 2263 NA NA NA NA
2015 6 19 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 17 NA 1854 1982 2001 2080 1903 1964 NA 2019 1970 2001 2105 NA NA NA NA
2015 6 19 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 21 NA 1885 2092 2007 2043 2025 2062 NA 2178 2117 2135 2159 NA NA NA NA
2015 6 19 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 19 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 9 NA 1305 1299 1354 1391 1336 1440 NA 1726 1769 1885 1861 NA NA NA NA
2015 6 20 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 13 NA 2397 2666 2660 2824 2617 2428 NA 2385 2434 2525 2806 NA NA NA NA
2015 6 20 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 17 NA 2105 2117 2111 2245 2123 2068 NA 2294 2190 2464 2501 NA NA NA NA
2015 6 20 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 21 NA 1543 1708 1702 1854 1867 1842 NA 1861 1867 1897 1970 NA NA NA NA
2015 6 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 20 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 9 NA 933 970 1068 1141 1202 1251 NA 1238 1159 1147 1159 NA NA NA NA
2015 6 21 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 13 NA 878 1000 1092 1153 1257 1287 NA 1379 1324 1312 1354 NA NA NA NA
2015 6 21 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 17 NA 897 946 1055 1122 1232 1287 NA 1403 1305 1281 1226 NA NA NA NA
2015 6 21 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 21 NA 726 781 897 909 1013 1135 NA 1202 1190 1281 1263 NA NA NA NA
2015 6 21 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 21 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 9 NA 2300 2428 2416 2434 2464 2666 NA 3196 3123 3264 3056 NA NA NA NA
2015 6 22 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 13 NA 2635 2922 3081 2891 2959 3087 NA 3727 3733 3788 3715 NA NA NA NA
2015 6 22 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 17 NA 2519 2672 2788 2550 2281 2349 NA 2708 2629 2824 2794 NA NA NA NA
2015 6 22 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 21 NA 3245 3306 3367 3538 3416 3508 NA 3581 3422 3831 3556 NA NA NA NA
2015 6 22 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 22 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 9 NA 2672 2843 2928 3038 3129 3221 NA 3495 3636 3843 4050 NA NA NA NA
2015 6 23 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 23 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 24 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 25 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 17 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 20 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 26 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2015 6 27 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
